Packet Number,Source MAC,Destination MAC,EtherType,IP Version,Source IP,Destination IP,Header Length (bytes),Total Length (bytes),TTL,Protocol,Checksum,Flags,Fragment Offset,Identification,Source Port,Destination Port,Sequence Number,Acknowledgment Number,TCP Flags,Window Size,Urgent Pointer
1555,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,43912.0,DF,0.0,29019.0,54224.0,5000.0,1384418707.0,3740495048.0,A,331.0,0.0
1556,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,60932.0,DF,0.0,17262.0,5000.0,54224.0,3740495048.0,1384380811.0,A,330.0,0.0
1557,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1252.0,64.0,6.0,62084.0,DF,0.0,29020.0,54224.0,5000.0,1384420155.0,3740495048.0,PA,331.0,0.0
1558,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,58028.0,DF,0.0,17263.0,5000.0,54224.0,3740495048.0,1384383707.0,A,330.0,0.0
1559,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,40722.0,DF,0.0,29021.0,54224.0,5000.0,1384421355.0,3740495048.0,A,331.0,0.0
1560,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,41330.0,DF,0.0,29022.0,54224.0,5000.0,1384422803.0,3740495048.0,A,331.0,0.0
1561,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,55122.0,DF,0.0,17264.0,5000.0,54224.0,3740495048.0,1384386603.0,A,330.0,0.0
1562,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,39358.0,DF,0.0,29023.0,54224.0,5000.0,1384424251.0,3740495048.0,A,331.0,0.0
1563,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,37396.0,DF,0.0,29024.0,54224.0,5000.0,1384425699.0,3740495048.0,A,331.0,0.0
1564,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,52212.0,DF,0.0,17265.0,5000.0,54224.0,3740495048.0,1384389499.0,A,330.0,0.0
1565,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,35420.0,DF,0.0,29025.0,54224.0,5000.0,1384427147.0,3740495048.0,A,331.0,0.0
1566,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,60702.0,DF,0.0,29026.0,54224.0,5000.0,1384428595.0,3740495048.0,A,331.0,0.0
1567,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,33552.0,DF,0.0,29027.0,54224.0,5000.0,1384430043.0,3740495048.0,A,331.0,0.0
1568,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,49306.0,DF,0.0,17266.0,5000.0,54224.0,3740495048.0,1384392395.0,A,330.0,0.0
1569,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,31580.0,DF,0.0,29028.0,54224.0,5000.0,1384431491.0,3740495048.0,A,331.0,0.0
1570,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,29618.0,DF,0.0,29029.0,54224.0,5000.0,1384432939.0,3740495048.0,A,331.0,0.0
1571,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,46390.0,DF,0.0,17267.0,5000.0,54224.0,3740495048.0,1384395291.0,A,330.0,0.0
1572,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,27636.0,DF,0.0,29030.0,54224.0,5000.0,1384434387.0,3740495048.0,A,331.0,0.0
1573,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,28244.0,DF,0.0,29031.0,54224.0,5000.0,1384435835.0,3740495048.0,A,331.0,0.0
1574,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,43479.0,DF,0.0,17268.0,5000.0,54224.0,3740495048.0,1384398187.0,A,330.0,0.0
1575,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,26267.0,DF,0.0,29032.0,54224.0,5000.0,1384437283.0,3740495048.0,A,331.0,0.0
1576,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,24305.0,DF,0.0,29033.0,54224.0,5000.0,1384438731.0,3740495048.0,A,331.0,0.0
1577,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,40578.0,DF,0.0,17269.0,5000.0,54224.0,3740495048.0,1384401083.0,A,330.0,0.0
1578,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,22334.0,DF,0.0,29034.0,54224.0,5000.0,1384440179.0,3740495048.0,A,331.0,0.0
1579,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,20364.0,DF,0.0,29035.0,54224.0,5000.0,1384441627.0,3740495048.0,PA,331.0,0.0
1580,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,37673.0,DF,0.0,17270.0,5000.0,54224.0,3740495048.0,1384403979.0,A,330.0,0.0
1581,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,20970.0,DF,0.0,29036.0,54224.0,5000.0,1384443075.0,3740495048.0,A,331.0,0.0
1582,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,19008.0,DF,0.0,29037.0,54224.0,5000.0,1384444523.0,3740495048.0,A,331.0,0.0
1583,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,34767.0,DF,0.0,17271.0,5000.0,54224.0,3740495048.0,1384406875.0,A,330.0,0.0
1584,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,17036.0,DF,0.0,29038.0,54224.0,5000.0,1384445971.0,3740495048.0,A,331.0,0.0
1585,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,15074.0,DF,0.0,29039.0,54224.0,5000.0,1384447419.0,3740495048.0,A,331.0,0.0
1586,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,31859.0,DF,0.0,17272.0,5000.0,54224.0,3740495048.0,1384409771.0,A,330.0,0.0
1587,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,13098.0,DF,0.0,29040.0,54224.0,5000.0,1384448867.0,3740495048.0,A,331.0,0.0
1588,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,13706.0,DF,0.0,29041.0,54224.0,5000.0,1384450315.0,3740495048.0,A,331.0,0.0
1589,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,28951.0,DF,0.0,17273.0,5000.0,54224.0,3740495048.0,1384412667.0,A,330.0,0.0
1590,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,11734.0,DF,0.0,29042.0,54224.0,5000.0,1384451763.0,3740495048.0,A,331.0,0.0
1591,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,9772.0,DF,0.0,29043.0,54224.0,5000.0,1384453211.0,3740495048.0,A,331.0,0.0
1592,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,26048.0,DF,0.0,17274.0,5000.0,54224.0,3740495048.0,1384415563.0,A,330.0,0.0
1593,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,7806.0,DF,0.0,29044.0,54224.0,5000.0,1384454659.0,3740495048.0,A,331.0,0.0
1594,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,5844.0,DF,0.0,29045.0,54224.0,5000.0,1384456107.0,3740495048.0,A,331.0,0.0
1595,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,25797.0,DF,0.0,17275.0,5000.0,54224.0,3740495048.0,1384415811.0,A,330.0,0.0
1596,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,22893.0,DF,0.0,17276.0,5000.0,54224.0,3740495048.0,1384418707.0,A,330.0,0.0
1597,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,6441.0,DF,0.0,29046.0,54224.0,5000.0,1384457555.0,3740495048.0,A,331.0,0.0
1598,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,4479.0,DF,0.0,29047.0,54224.0,5000.0,1384459003.0,3740495048.0,A,331.0,0.0
1599,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,20197.0,DF,0.0,17277.0,5000.0,54224.0,3740495048.0,1384421355.0,A,330.0,0.0
1600,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,2462.0,DF,0.0,29048.0,54224.0,5000.0,1384460451.0,3740495048.0,A,331.0,0.0
1601,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,500.0,DF,0.0,29049.0,54224.0,5000.0,1384461899.0,3740495048.0,A,331.0,0.0
1602,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,17282.0,DF,0.0,17278.0,5000.0,54224.0,3740495048.0,1384424251.0,A,330.0,0.0
1603,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,64063.0,DF,0.0,29050.0,54224.0,5000.0,1384463347.0,3740495048.0,A,331.0,0.0
1604,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,14376.0,DF,0.0,17279.0,5000.0,54224.0,3740495048.0,1384427147.0,A,330.0,0.0
1605,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,64662.0,DF,0.0,29051.0,54224.0,5000.0,1384464795.0,3740495048.0,A,331.0,0.0
1606,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,62700.0,DF,0.0,29052.0,54224.0,5000.0,1384466243.0,3740495048.0,A,331.0,0.0
1607,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,11466.0,DF,0.0,17280.0,5000.0,54224.0,3740495048.0,1384430043.0,A,330.0,0.0
1608,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,60723.0,DF,0.0,29053.0,54224.0,5000.0,1384467691.0,3740495048.0,A,331.0,0.0
1609,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,58761.0,DF,0.0,29054.0,54224.0,5000.0,1384469139.0,3740495048.0,A,331.0,0.0
1610,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,8565.0,DF,0.0,17281.0,5000.0,54224.0,3740495048.0,1384432939.0,A,330.0,0.0
1611,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,56790.0,DF,0.0,29055.0,54224.0,5000.0,1384470587.0,3740495048.0,A,331.0,0.0
1612,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,57398.0,DF,0.0,29056.0,54224.0,5000.0,1384472035.0,3740495048.0,A,331.0,0.0
1613,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,4206.0,DF,0.0,17282.0,5000.0,54224.0,3740495048.0,1384437283.0,A,330.0,0.0
1614,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,55416.0,DF,0.0,29057.0,54224.0,5000.0,1384473483.0,3740495048.0,A,331.0,0.0
1615,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,53454.0,DF,0.0,29058.0,54224.0,5000.0,1384474931.0,3740495048.0,A,331.0,0.0
1616,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,51492.0,DF,0.0,29059.0,54224.0,5000.0,1384476379.0,3740495048.0,A,331.0,0.0
1617,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,49530.0,DF,0.0,29060.0,54224.0,5000.0,1384477827.0,3740495048.0,A,331.0,0.0
1618,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,1286.0,DF,0.0,17283.0,5000.0,54224.0,3740495048.0,1384440179.0,A,330.0,0.0
1619,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,50123.0,DF,0.0,29061.0,54224.0,5000.0,1384479275.0,3740495048.0,A,331.0,0.0
1620,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,48161.0,DF,0.0,29062.0,54224.0,5000.0,1384480723.0,3740495048.0,A,331.0,0.0
1621,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,63915.0,DF,0.0,17284.0,5000.0,54224.0,3740495048.0,1384443075.0,A,330.0,0.0
1622,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,46189.0,DF,0.0,29063.0,54224.0,5000.0,1384482171.0,3740495048.0,A,331.0,0.0
1623,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,44227.0,DF,0.0,29064.0,54224.0,5000.0,1384483619.0,3740495048.0,A,331.0,0.0
1624,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,61009.0,DF,0.0,17285.0,5000.0,54224.0,3740495048.0,1384445971.0,A,330.0,0.0
1625,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,42248.0,DF,0.0,29065.0,54224.0,5000.0,1384485067.0,3740495048.0,PA,331.0,0.0
1626,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,58103.0,DF,0.0,17286.0,5000.0,54224.0,3740495048.0,1384448867.0,A,330.0,0.0
1627,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,42854.0,DF,0.0,29066.0,54224.0,5000.0,1384486515.0,3740495048.0,A,331.0,0.0
1628,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,40892.0,DF,0.0,29067.0,54224.0,5000.0,1384487963.0,3740495048.0,A,331.0,0.0
1629,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,55193.0,DF,0.0,17287.0,5000.0,54224.0,3740495048.0,1384451763.0,A,330.0,0.0
1630,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,38916.0,DF,0.0,29068.0,54224.0,5000.0,1384489411.0,3740495048.0,A,331.0,0.0
1631,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,36954.0,DF,0.0,29069.0,54224.0,5000.0,1384490859.0,3740495048.0,A,331.0,0.0
1632,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,52287.0,DF,0.0,17288.0,5000.0,54224.0,3740495048.0,1384454659.0,A,330.0,0.0
1633,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,34982.0,DF,0.0,29070.0,54224.0,5000.0,1384492307.0,3740495048.0,A,331.0,0.0
1634,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,35590.0,DF,0.0,29071.0,54224.0,5000.0,1384493755.0,3740495048.0,A,331.0,0.0
1635,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,49385.0,DF,0.0,17289.0,5000.0,54224.0,3740495048.0,1384457555.0,A,330.0,0.0
1636,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,33619.0,DF,0.0,29072.0,54224.0,5000.0,1384495203.0,3740495048.0,A,331.0,0.0
1637,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,31657.0,DF,0.0,29073.0,54224.0,5000.0,1384496651.0,3740495048.0,A,331.0,0.0
1638,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,46479.0,DF,0.0,17290.0,5000.0,54224.0,3740495048.0,1384460451.0,A,330.0,0.0
1639,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,29685.0,DF,0.0,29074.0,54224.0,5000.0,1384498099.0,3740495048.0,A,331.0,0.0
1640,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,27723.0,DF,0.0,29075.0,54224.0,5000.0,1384499547.0,3740495048.0,A,331.0,0.0
1641,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,43529.0,DF,0.0,17291.0,5000.0,54224.0,3740495048.0,1384463347.0,A,330.0,0.0
1642,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,28279.0,DF,0.0,29076.0,54224.0,5000.0,1384500995.0,3740495048.0,A,331.0,0.0
1643,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,26317.0,DF,0.0,29077.0,54224.0,5000.0,1384502443.0,3740495048.0,A,331.0,0.0
1644,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,39171.0,DF,0.0,17292.0,5000.0,54224.0,3740495048.0,1384467691.0,A,330.0,0.0
1645,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,24337.0,DF,0.0,29078.0,54224.0,5000.0,1384503891.0,3740495048.0,A,331.0,0.0
1646,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,22375.0,DF,0.0,29079.0,54224.0,5000.0,1384505339.0,3740495048.0,A,331.0,0.0
1647,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,20412.0,DF,0.0,29080.0,54224.0,5000.0,1384506787.0,3740495048.0,A,331.0,0.0
1648,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,36255.0,DF,0.0,17293.0,5000.0,54224.0,3740495048.0,1384470587.0,A,330.0,0.0
1649,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,21006.0,DF,0.0,29081.0,54224.0,5000.0,1384508235.0,3740495048.0,A,331.0,0.0
1650,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,19044.0,DF,0.0,29082.0,54224.0,5000.0,1384509683.0,3740495048.0,A,331.0,0.0
1651,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,33351.0,DF,0.0,17294.0,5000.0,54224.0,3740495048.0,1384473483.0,A,330.0,0.0
1652,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,17073.0,DF,0.0,29083.0,54224.0,5000.0,1384511131.0,3740495048.0,A,331.0,0.0
1653,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,15111.0,DF,0.0,29084.0,54224.0,5000.0,1384512579.0,3740495048.0,A,331.0,0.0
1654,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,30435.0,DF,0.0,17295.0,5000.0,54224.0,3740495048.0,1384476379.0,A,330.0,0.0
1655,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,13129.0,DF,0.0,29085.0,54224.0,5000.0,1384514027.0,3740495048.0,A,331.0,0.0
1656,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,13737.0,DF,0.0,29086.0,54224.0,5000.0,1384515475.0,3740495048.0,A,331.0,0.0
1657,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,27534.0,DF,0.0,17296.0,5000.0,54224.0,3740495048.0,1384479275.0,A,330.0,0.0
1658,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,11765.0,DF,0.0,29087.0,54224.0,5000.0,1384516923.0,3740495048.0,A,331.0,0.0
1659,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,9803.0,DF,0.0,29088.0,54224.0,5000.0,1384518371.0,3740495048.0,A,331.0,0.0
1660,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,24625.0,DF,0.0,17297.0,5000.0,54224.0,3740495048.0,1384482171.0,A,330.0,0.0
1661,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,7832.0,DF,0.0,29089.0,54224.0,5000.0,1384519819.0,3740495048.0,A,331.0,0.0
1662,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,5870.0,DF,0.0,29090.0,54224.0,5000.0,1384521267.0,3740495048.0,A,331.0,0.0
1663,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,21719.0,DF,0.0,17298.0,5000.0,54224.0,3740495048.0,1384485067.0,A,330.0,0.0
