Packet Number,Source IP,Destination IP,Source Port,Destination Port,IHL(byte),DSCP,ECN,Protocol,Packet Length,UDP_Length
3004,161.33.138.250,92.128.165.218,3076,1099,20,0,0,17,1081,1061
3015,208.41.60.171,193.20.182.96,15639,53,20,0,0,17,82,62
3026,35.47.107.7,193.20.182.96,13265,53,20,0,0,17,73,53
3029,201.196.236.249,200.223.127.221,53,1027,20,0,0,17,134,114
3030,193.188.224.82,45.68.4.236,32873,53,20,0,0,17,72,52
3034,192.128.243.218,193.20.182.105,29899,53,20,0,0,17,72,52
3038,203.103.176.154,193.188.202.17,4672,4672,20,0,0,17,55,35
3043,208.41.60.171,193.20.182.96,15639,53,20,0,0,17,81,61
3048,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
3049,198.53.192.28,193.20.182.105,4165,53,20,0,0,17,72,52
3058,49.185.46.32,193.20.182.96,34027,53,20,0,0,17,74,54
3063,202.202.160.160,193.20.182.105,40537,53,20,0,0,17,74,54
3070,215.4.52.0,193.20.182.105,1283,53,20,0,0,17,84,64
3074,53.76.156.98,193.20.180.152,46588,53,20,0,0,17,59,39
3076,43.9.252.18,193.20.182.105,32768,53,20,0,0,17,82,62
3086,11.87.171.238,201.196.236.249,32768,53,20,0,0,17,52,32
3100,192.2.211.45,193.20.182.96,32770,53,20,0,0,17,83,63
3113,192.130.27.66,193.20.182.105,40781,53,20,0,0,17,84,64
3118,198.53.192.25,193.20.182.96,43984,53,20,0,0,17,73,53
3120,194.128.78.238,164.191.140.35,10001,137,20,0,0,17,78,58
3123,194.205.201.127,201.196.236.249,32876,53,20,0,0,17,76,56
3125,54.7.149.30,164.66.34.238,1036,137,20,0,0,17,78,58
3135,193.107.2.157,193.20.180.152,32768,53,20,0,0,17,81,61
3136,201.196.236.249,194.205.201.127,53,32876,20,0,0,17,144,124
3150,193.20.177.176,10.132.8.253,53,1116,20,0,0,17,527,507
3151,193.20.177.176,192.168.96.4,53,46142,20,0,0,17,521,501
3153,152.223.152.131,193.20.180.152,32820,53,20,0,0,17,72,52
3155,192.114.237.215,47.139.7.99,53,41329,20,0,0,17,286,266
3161,193.20.177.176,10.200.44.67,53,32803,20,0,0,17,464,444
3212,152.223.152.160,201.196.236.249,32820,53,20,0,0,17,79,59
3214,193.188.202.41,42.182.127.224,53,32955,20,0,0,17,277,257
3215,193.108.177.98,193.20.180.152,40706,53,20,0,0,17,66,46
3227,202.194.38.128,164.66.234.169,3380,53,20,0,0,17,71,51
3235,193.107.2.158,193.20.180.152,32768,53,20,0,0,17,74,54
3240,46.181.17.31,192.114.234.19,53,65534,20,0,0,17,226,206
3242,201.196.236.249,152.223.152.160,53,32820,20,0,0,17,125,105
3250,192.114.237.128,46.34.95.237,37044,53,20,0,0,17,62,42
3253,46.72.1.193,193.20.182.96,54087,53,20,0,0,17,70,50
3254,164.66.234.169,202.194.38.128,53,3380,20,0,0,17,289,269
3256,152.223.152.62,193.20.180.152,32768,53,20,0,0,17,53,33
3264,149.0.173.166,193.20.182.105,40469,53,20,0,0,17,83,63
3270,193.97.215.82,161.32.240.208,32838,53,20,0,0,17,76,56
3273,193.108.40.194,193.20.180.152,36824,53,20,0,0,17,64,44
3274,222.102.66.208,193.20.180.152,53,53,20,0,0,17,73,53
3279,193.108.40.194,193.20.180.152,36824,53,20,0,0,17,64,44
3281,164.191.22.230,198.4.209.235,4070,53,20,0,0,17,53,33
3285,212.198.105.14,193.20.182.105,35866,53,20,0,0,17,84,64
3301,204.49.152.56,193.20.182.96,34020,53,20,0,0,17,82,62
3305,48.129.107.247,193.20.182.96,53,53,20,0,0,17,84,64
3309,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,63,43
3315,161.32.177.21,212.177.56.250,1057,8000,20,0,0,17,92,72
3320,163.192.63.63,193.20.180.152,1040,53,20,0,0,17,85,65
3337,215.160.136.38,193.20.182.105,41128,53,20,0,0,17,85,65
3345,193.20.177.176,172.16.254.114,53,17258,20,0,0,17,464,444
3347,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
3362,186.145.67.114,92.136.185.56,40279,12784,20,0,0,17,99,79
3370,35.4.21.62,193.20.182.96,1594,53,20,0,0,17,74,54
3386,35.47.107.7,193.20.182.96,23975,53,20,0,0,17,72,52
3397,49.140.28.231,193.20.182.96,12715,53,20,0,0,17,66,46
3403,161.33.138.250,216.136.207.22,3076,1280,20,0,0,17,1081,1061
3420,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
3422,201.196.236.249,44.76.37.106,53,1026,20,0,0,17,150,130
3430,201.196.236.249,44.76.37.106,53,1026,20,0,0,17,150,130
3434,44.112.121.91,193.20.182.105,53,53,20,0,0,17,83,63
3437,46.180.165.70,161.32.18.103,15849,33438,20,0,0,17,32,12
3452,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
3457,222.102.66.208,193.20.180.152,53,53,20,0,0,17,73,53
3471,152.223.152.229,201.196.236.252,32819,53,20,0,0,17,59,39
3497,94.216.94.70,192.114.234.8,1471,53,20,0,0,17,76,56
3512,192.114.234.8,94.216.94.70,53,1471,20,0,0,17,288,268
3516,212.198.98.193,193.20.180.152,56344,53,20,0,0,17,62,42
3519,94.237.224.5,193.20.182.105,43160,53,20,0,0,17,72,52
3520,201.196.236.252,152.223.152.229,53,32819,20,0,0,17,113,93
3522,201.49.104.22,161.32.164.8,53,60054,20,0,0,17,213,193
3523,201.49.104.22,161.32.164.8,53,60054,20,0,0,17,213,193
3525,223.172.138.184,192.114.236.181,26161,20190,20,0,0,17,65,45
3526,201.49.104.22,161.32.164.8,53,60054,20,0,0,17,213,193
3527,193.188.224.94,46.148.100.242,25900,53,20,0,0,17,70,50
3528,194.92.166.64,201.196.236.252,53,53,20,0,0,17,70,50
3529,149.198.203.105,193.98.78.76,53,45811,20,0,0,17,425,405
3531,49.140.28.231,193.20.182.96,12715,53,20,0,0,17,63,43
3533,201.196.236.249,46.137.94.245,53,53,20,0,0,17,112,92
3534,192.114.234.19,46.181.17.31,65534,53,20,0,0,17,69,49
3539,201.49.104.22,161.32.164.8,53,60054,20,0,0,17,213,193
3543,201.196.236.252,194.92.166.64,53,53,20,0,0,17,277,257
3560,212.199.140.48,193.20.180.152,25042,53,20,0,0,17,66,46
3568,161.32.164.8,222.252.72.202,60054,53,20,0,0,17,76,56
3571,161.32.164.8,222.252.72.202,60054,53,20,0,0,17,76,56
3574,161.32.164.8,222.252.72.202,60054,53,20,0,0,17,76,56
3575,161.32.164.8,222.252.72.202,60054,53,20,0,0,17,76,56
3576,92.107.221.39,193.20.180.152,36684,53,20,0,0,17,64,44
3597,213.166.65.59,161.32.128.91,1165,1434,20,0,0,17,404,384
3615,164.66.234.207,194.213.168.36,61609,53,20,0,0,17,90,70
3644,164.66.234.207,194.213.168.36,61609,53,20,0,0,17,91,71
3658,164.66.234.207,199.99.119.23,61609,53,20,0,0,17,96,76
3683,145.120.188.50,217.116.144.252,4121,4121,20,0,0,17,60,40
3694,44.213.107.35,193.20.182.105,32769,53,20,0,0,17,82,62
3697,199.216.203.79,193.20.182.96,65348,53,20,0,0,17,74,54
3698,164.66.234.207,43.34.190.59,61609,53,20,0,0,17,88,68
3711,164.66.234.207,43.34.190.59,61609,53,20,0,0,17,89,69
3732,189.18.183.123,193.20.182.96,56403,53,20,0,0,17,66,46
3736,222.151.83.46,193.20.182.105,6074,53,20,0,0,17,71,51
3751,48.42.31.151,201.196.236.249,31169,53,20,0,0,17,60,40
3757,193.188.201.171,46.219.51.193,53,26814,20,0,0,17,77,57
3762,145.120.237.58,51.181.49.71,54773,28846,20,0,0,17,128,108
3764,145.120.237.58,117.208.244.235,54773,50162,20,0,0,17,128,108
3771,201.196.236.249,48.42.31.151,53,31169,20,0,0,17,110,90
3774,197.98.16.182,193.20.182.105,5300,53,20,0,0,17,84,64
3796,196.54.64.11,147.17.166.86,53356,49824,20,0,0,17,57,37
3797,201.196.236.249,104.220.243.30,53,25379,20,0,0,17,204,184
3800,201.196.236.249,104.220.243.30,53,25379,20,0,0,17,204,184
3803,174.171.179.107,193.20.182.105,32789,53,20,0,0,17,84,64
3804,205.164.109.151,201.196.236.249,1027,53,20,2,0,17,61,41
3805,93.76.44.126,164.66.167.39,30092,14717,20,0,0,17,46,26
3806,161.33.138.250,218.0.216.49,3076,1985,20,0,0,17,1017,997
3807,54.7.149.30,164.66.34.239,1036,137,20,0,0,17,78,58
3811,161.32.145.113,95.1.79.239,53,42485,20,0,0,17,226,206
3834,201.196.236.249,104.220.243.30,53,25379,20,0,0,17,204,184
3836,201.196.236.249,205.164.109.151,53,1027,20,0,0,17,125,105
3840,194.128.78.238,164.191.140.36,10001,137,20,0,0,17,78,58
3852,164.66.234.207,44.144.37.147,61609,53,20,0,0,17,85,65
3854,192.114.235.171,197.192.92.92,62812,53,20,0,0,17,98,78
3862,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
3874,164.66.234.207,44.144.37.147,61609,53,20,0,0,17,84,64
3890,164.66.234.207,44.144.37.147,61609,53,20,0,0,17,84,64
3915,209.204.11.170,201.196.236.249,37745,53,20,0,0,17,56,36
3916,46.148.100.242,193.188.224.94,53,25900,20,0,0,17,103,83
3921,164.66.234.207,44.144.37.147,61609,53,20,0,0,17,84,64
3924,208.27.40.51,193.20.182.96,3854,53,20,0,0,17,73,53
3927,212.162.39.242,193.20.182.96,3177,53,20,0,0,17,83,63
3930,152.223.152.235,193.20.180.152,32819,53,20,0,0,17,73,53
3933,164.66.234.207,215.44.100.165,61609,53,20,0,0,17,92,72
3934,201.196.236.249,209.204.11.170,53,37745,20,0,0,17,120,100
3946,200.105.72.52,192.114.235.223,53,52584,20,0,0,17,371,351
3955,201.196.236.252,94.130.183.148,53,2320,20,0,0,17,1500,1551
3964,46.148.100.242,193.188.224.94,53,25900,20,0,0,17,103,83
3969,46.109.168.42,193.20.180.152,32768,53,20,0,0,17,72,52
3988,193.188.224.94,46.148.100.242,25900,53,20,0,0,17,70,50
4004,35.47.107.7,193.20.182.96,31679,53,20,0,0,17,71,51
4010,164.66.234.207,215.50.147.104,61609,53,20,0,0,17,86,66
4020,193.188.224.94,46.148.100.242,25900,53,20,0,0,17,70,50
4031,193.188.202.84,69.68.210.71,3805,53,20,0,0,17,77,57
4034,35.8.160.171,193.20.180.152,32768,53,20,0,0,17,66,46
4060,208.27.40.80,193.20.182.96,46189,53,20,0,0,17,72,52
4082,181.48.145.222,192.114.227.226,32861,53,20,0,0,17,59,39
4118,164.143.130.55,218.162.250.118,123,60045,20,0,0,17,76,56
4131,193.97.215.82,193.20.180.152,32838,53,20,0,0,17,69,49
4153,152.223.152.57,193.20.180.152,32858,53,20,0,0,17,69,49
4159,161.33.114.43,201.44.14.40,53600,53,20,0,0,17,66,46
4167,201.44.14.40,193.188.224.82,53,32873,20,0,0,17,126,106
4171,192.7.16.115,193.20.180.152,32911,53,20,0,0,17,70,50
4192,46.32.247.49,193.20.182.105,32776,53,20,0,0,17,83,63
4196,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,55,35
4201,214.205.80.66,193.20.182.105,7633,53,20,0,0,17,71,51
4207,223.150.7.164,201.196.236.249,11486,53,20,0,0,17,54,34
4212,203.90.124.87,193.20.180.152,53,53,20,0,0,17,73,53
4217,193.188.202.41,193.45.36.113,53,53,20,0,0,17,117,97
4221,201.42.118.109,161.32.6.253,53,52663,20,0,0,17,117,97
4232,201.196.236.249,223.150.7.164,53,11486,20,0,0,17,106,86
4236,44.112.121.91,193.20.182.105,53,53,20,0,0,17,82,62
4238,54.7.149.30,164.66.34.233,1036,137,20,0,0,17,78,58
4241,200.105.74.62,192.114.235.223,53,52584,20,0,0,17,76,56
4242,46.74.56.191,164.88.48.206,53,1028,20,0,0,17,228,208
4243,201.44.14.40,193.188.224.82,53,32873,20,0,0,17,126,106
4248,200.105.74.62,192.114.235.223,53,52584,20,0,0,17,76,56
4249,44.8.63.4,193.20.182.105,37027,53,20,0,0,17,84,64
4252,198.53.192.7,193.20.182.96,38668,53,20,0,0,17,72,52
4253,192.114.234.19,46.181.17.31,65534,53,20,0,0,17,70,50
4254,200.105.74.62,192.114.235.223,53,52584,20,0,0,17,76,56
4262,222.151.83.46,193.20.182.96,26965,53,20,0,0,17,73,53
4264,35.165.180.25,193.20.182.96,16384,53,20,0,0,17,84,64
4267,46.181.145.208,193.20.182.105,4036,53,20,0,0,17,73,53
4275,202.68.38.81,193.20.182.96,49171,53,20,0,0,17,83,63
4284,164.93.21.147,46.148.100.242,55600,53,20,0,0,17,67,47
4287,92.11.240.231,164.88.48.206,53,1028,20,0,0,17,381,361
4291,92.107.221.39,193.20.180.152,36684,53,20,0,0,17,57,37
4292,200.105.74.62,192.114.235.223,53,52584,20,0,0,17,76,56
4295,193.98.245.112,193.20.180.152,65101,53,20,0,0,17,74,54
4299,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
4300,222.229.119.76,193.20.182.96,22338,53,20,0,0,17,73,53
4302,193.98.245.112,193.20.180.152,65101,53,20,0,0,17,74,54
4303,193.98.245.112,193.20.180.152,65101,53,20,0,0,17,74,54
4304,193.98.245.112,193.20.180.152,65101,53,20,0,0,17,74,54
4305,200.105.74.62,192.114.235.223,53,52584,20,0,0,17,76,56
4310,94.237.224.38,193.20.182.105,1391,53,20,0,0,17,74,54
4311,193.188.224.82,201.42.118.109,32873,53,20,0,0,17,62,42
4319,200.105.74.62,192.114.235.223,53,52584,20,0,0,17,76,56
4320,193.188.219.31,83.171.229.120,65506,53,20,0,0,17,71,51
4340,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,54,34
4342,145.120.188.50,197.66.182.146,2122,2122,20,0,0,17,64,44
4353,217.0.129.234,193.20.180.152,2563,53,20,0,0,17,80,60
4359,217.0.129.234,193.20.180.152,2563,53,20,0,0,17,79,59
4369,204.49.152.36,193.20.180.152,34124,53,20,0,0,17,72,52
4371,222.151.83.46,193.20.182.96,31801,53,20,0,0,17,72,52
4376,201.40.11.20,222.151.83.254,53,16356,20,0,0,17,221,201
4379,92.96.5.112,193.20.180.152,52609,53,20,0,0,17,75,55
4386,223.44.70.175,193.20.182.96,53,53,20,0,0,17,61,41
4396,192.96.63.236,193.20.182.105,38514,53,20,0,0,17,82,62
4412,145.148.151.24,193.20.182.105,2925,53,20,0,0,17,84,64
4413,198.53.192.24,193.20.182.96,19144,53,20,0,0,17,63,43
4415,49.185.46.47,193.20.182.96,28632,53,20,0,0,17,72,52
4418,182.56.101.174,213.107.61.90,1034,16479,20,0,0,17,60,40
4433,203.117.170.146,192.114.237.215,32770,53,20,0,0,17,71,51
4445,192.114.237.215,203.117.170.146,53,32770,20,0,0,17,286,266
4456,223.10.198.115,193.20.182.96,24251,53,20,0,0,17,73,53
4467,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,64,44
4468,35.47.107.7,193.20.182.96,26689,53,20,0,0,17,74,54
4476,222.76.152.194,192.114.234.8,48335,53,20,0,0,17,75,55
4479,192.114.234.8,222.76.152.194,53,48335,20,0,0,17,204,184
4480,93.236.16.123,193.20.180.152,32865,53,20,0,0,17,71,51
4482,46.32.155.66,193.20.182.96,54742,53,20,0,0,17,73,53
4483,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,63,43
4485,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,55,35
4492,209.19.254.208,193.20.182.96,44218,53,20,0,0,17,72,52
4494,94.226.81.104,201.196.236.249,36189,53,20,0,0,17,67,47
4504,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
4505,35.47.107.7,193.20.182.96,54313,53,20,0,0,17,69,49
4518,198.53.192.94,193.20.182.96,62983,53,20,0,0,17,71,51
4519,46.38.118.5,193.20.182.105,32768,53,20,0,0,17,83,63
4522,201.196.236.249,94.226.81.104,53,36189,20,0,0,17,135,115
4547,201.196.236.249,51.216.134.61,53,37995,20,0,0,17,318,298
4561,164.66.234.207,43.34.19.177,61609,53,20,0,0,17,75,55
4564,152.238.55.47,193.20.180.152,32891,53,20,0,0,17,54,34
4581,43.34.19.177,164.66.234.207,53,61609,20,0,0,17,475,455
4616,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,57,37
4619,201.196.236.249,200.47.176.191,53,53,20,0,0,17,129,109
4623,152.223.152.168,201.196.236.252,32820,53,20,0,0,17,59,39
4632,197.194.154.164,193.20.182.96,53269,53,20,0,0,17,83,63
4639,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,58,38
4662,201.196.236.252,152.223.152.168,53,32820,20,0,0,17,113,93
4664,193.98.245.126,193.20.180.152,36599,53,20,0,0,17,61,41
4668,194.128.78.238,164.191.140.37,10001,137,20,0,0,17,78,58
4670,192.183.28.35,193.20.182.105,53,53,20,0,0,17,72,52
4671,152.238.223.240,193.20.180.152,32795,53,20,0,0,17,58,38
4680,92.96.6.200,193.20.180.152,32768,53,20,0,0,17,68,48
4709,193.88.82.214,193.20.182.96,51911,53,20,0,0,17,71,51
4710,209.19.254.208,193.20.182.96,55722,53,20,0,0,17,72,52
4720,161.33.138.250,216.48.109.198,3076,18537,20,0,0,17,1049,1029
4723,161.33.138.250,216.48.145.85,3076,20797,20,0,0,17,860,840
4726,161.33.138.250,218.222.215.152,3076,32869,20,0,0,17,1081,1061
4729,161.33.138.250,216.54.112.87,3076,60823,20,0,0,17,89,69
4737,161.33.138.250,216.54.112.87,3076,60823,20,0,0,17,1049,1029
4742,208.70.31.155,145.120.109.4,30440,6970,20,0,0,17,390,370
4754,192.114.237.128,201.10.22.239,37044,53,20,0,0,17,59,39
4762,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
4809,198.208.82.114,193.20.182.105,48367,53,20,0,0,17,73,53
4811,46.148.100.242,193.188.224.94,53,25900,20,0,0,17,69,49
4829,46.20.28.101,164.191.22.209,54914,6881,20,0,0,17,91,71
4837,193.204.132.234,145.120.188.58,5121,5121,20,0,0,17,60,40
4867,164.66.46.120,95.35.149.94,29429,53,20,0,0,17,85,65
4896,215.77.212.132,164.66.234.207,53,61609,20,0,0,17,143,123
4897,193.188.201.171,200.190.6.205,53,23164,20,0,0,17,77,57
4900,92.107.221.33,193.20.180.152,37615,53,20,0,0,17,66,46
4909,44.213.107.35,193.20.182.105,32769,53,20,0,0,17,84,64
4910,193.188.224.94,46.148.100.242,25900,53,20,0,0,17,69,49
4921,202.145.211.29,201.196.236.249,53,53,20,0,0,17,73,53
4926,51.115.68.154,192.114.227.150,4672,4672,20,0,0,17,55,35
4938,193.188.201.171,194.109.143.187,53,32771,20,0,0,17,88,68
4948,201.196.236.249,202.145.211.29,53,53,20,0,0,17,280,260
4955,146.146.147.207,193.20.182.96,3508,53,20,0,0,17,83,63
4967,145.120.188.58,193.204.132.234,5121,5121,20,0,0,17,60,40
4971,49.4.226.245,201.196.236.249,36349,53,20,0,0,17,59,39
4983,202.202.40.232,193.20.182.105,7951,53,20,0,0,17,72,52
5000,93.236.16.24,201.196.236.249,32789,53,20,0,0,17,70,50
5003,201.196.236.249,49.4.226.245,53,36349,20,0,0,17,123,103
5030,145.120.188.50,40.128.166.215,4121,4121,20,0,0,17,60,40
5037,201.196.236.249,93.236.16.24,53,32789,20,0,0,17,160,140
5058,208.27.40.89,193.20.182.105,63795,53,20,0,0,17,72,52
5062,222.252.72.202,161.32.164.8,53,60054,20,0,0,17,208,188
5065,222.252.72.202,161.32.164.8,53,60054,20,0,0,17,208,188
5066,222.252.72.202,161.32.164.8,53,60054,20,0,0,17,208,188
5070,198.53.192.20,193.20.182.96,36793,53,20,0,0,17,72,52
5078,47.241.199.122,193.20.182.96,28723,53,20,0,0,17,73,53
5100,199.136.235.119,193.20.182.96,2072,53,20,0,0,17,82,62
5105,202.194.38.128,164.66.234.169,3380,53,20,0,0,17,80,60
5109,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,61,41
5111,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,62,42
5112,160.72.143.199,92.11.240.231,54853,53,20,0,0,17,70,50
5113,161.32.164.8,222.252.75.156,60054,53,20,0,0,17,72,52
5124,46.109.17.113,193.20.182.96,1141,53,20,0,0,17,71,51
5125,164.66.234.169,202.194.38.128,53,3380,20,0,0,17,232,212
5126,198.53.192.24,193.20.182.96,49884,53,20,0,0,17,70,50
5127,198.53.192.92,193.20.182.105,1804,53,20,0,0,17,72,52
5147,214.148.218.173,193.20.182.96,3475,53,20,0,0,17,79,59
5164,44.112.121.91,193.20.182.105,53,53,20,0,0,17,83,63
5170,44.112.121.91,193.20.182.105,53,53,20,0,0,17,81,61
5176,35.8.160.171,193.20.180.152,32768,53,20,0,0,17,69,49
5196,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
5197,201.196.236.252,222.200.138.172,53,42408,20,0,0,17,1500,1553
5210,161.32.145.113,95.1.79.239,53,42477,20,0,0,17,226,206
5219,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
5238,209.19.254.208,193.20.182.96,3628,53,20,0,0,17,75,55
5255,164.93.117.144,92.11.240.231,56923,53,20,0,0,17,70,50
5261,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
5275,160.72.143.199,92.11.240.231,54853,53,20,0,0,17,70,50
5280,193.20.177.176,192.168.225.250,53,1029,20,0,0,17,376,356
5288,193.188.202.41,201.46.107.27,51826,53,20,0,0,17,60,40
5302,164.93.26.20,43.64.150.117,32769,53,20,0,0,17,71,51
5311,164.93.26.20,43.64.150.114,32769,53,20,0,0,17,71,51
5312,164.93.26.20,43.64.150.117,32769,53,20,0,0,17,71,51
5320,193.20.177.176,10.239.81.240,53,1035,20,0,0,17,518,498
5333,46.32.155.84,193.20.182.96,58700,53,20,0,0,17,84,64
5336,201.247.174.158,193.20.182.96,1040,53,20,0,0,17,82,62
5350,193.2.127.29,193.20.182.96,15757,53,20,0,0,17,70,50
5355,213.222.222.41,192.114.234.19,53,65534,20,0,0,17,125,105
5359,213.222.222.41,192.114.234.19,53,65534,20,0,0,17,125,105
5386,193.188.224.94,40.192.157.0,25925,26101,20,0,0,17,57,37
5394,196.65.201.104,192.114.237.128,53,37044,20,0,0,17,240,220
5412,192.114.237.128,196.88.38.215,53,4718,20,0,0,17,213,193
5428,145.120.188.51,117.134.194.3,49356,33441,20,0,0,17,40,20
5430,145.120.188.51,117.134.194.3,49356,33442,20,0,0,17,40,20
5431,145.120.188.51,117.134.194.3,49356,33443,20,0,0,17,40,20
5432,145.120.188.51,117.134.194.3,49356,33444,20,0,0,17,40,20
5434,145.120.188.51,117.134.194.3,49356,33445,20,0,0,17,40,20
5435,145.120.188.51,117.134.194.3,49356,33446,20,0,0,17,40,20
5436,145.120.188.51,117.134.194.3,49356,33447,20,0,0,17,40,20
5439,145.120.188.51,117.134.194.3,49356,33448,20,0,0,17,40,20
5441,145.120.188.51,117.134.194.3,49356,33449,20,0,0,17,40,20
5442,145.120.188.51,117.134.194.3,49356,33450,20,0,0,17,40,20
5443,145.120.188.51,117.134.194.3,49356,33451,20,0,0,17,40,20
5446,145.120.188.51,117.134.194.3,49356,33452,20,0,0,17,40,20
5448,145.120.188.51,117.134.194.3,49356,33453,20,0,0,17,40,20
5451,145.120.188.51,117.134.194.3,49356,33454,20,0,0,17,40,20
5454,48.162.164.54,201.196.236.249,6367,53,20,0,0,17,60,40
5456,145.120.188.51,117.134.194.3,49356,33455,20,0,0,17,40,20
5458,145.120.188.51,117.134.194.3,49356,33456,20,0,0,17,40,20
5460,145.120.188.51,117.134.194.3,49356,33457,20,0,0,17,40,20
5462,145.120.188.51,117.134.194.3,49356,33458,20,0,0,17,40,20
5464,145.120.188.51,117.134.194.3,49356,33459,20,0,0,17,40,20
5465,145.120.188.51,117.134.194.3,49356,33460,20,0,0,17,40,20
5467,145.120.188.51,117.134.194.3,49356,33461,20,0,0,17,40,20
5468,145.120.188.51,117.134.194.3,49356,33462,20,0,0,17,40,20
5469,145.120.188.51,117.134.194.3,49356,33463,20,0,0,17,40,20
5470,145.120.188.51,117.134.194.3,49356,33464,20,0,0,17,40,20
5471,145.120.188.51,117.134.194.3,49356,33465,20,0,0,17,40,20
5473,145.120.188.51,117.134.194.3,49356,33466,20,0,0,17,40,20
5474,145.120.188.51,117.134.194.3,49356,33467,20,0,0,17,40,20
5475,145.120.188.51,117.134.194.3,49356,33468,20,0,0,17,40,20
5476,145.120.188.51,117.134.194.3,49356,33469,20,0,0,17,40,20
5478,145.120.188.51,117.134.194.3,49356,33470,20,0,0,17,40,20
5479,145.120.188.51,117.134.194.3,49356,33471,20,0,0,17,40,20
5480,145.120.188.51,117.134.194.3,49356,33472,20,0,0,17,40,20
5481,145.120.188.51,117.134.194.3,49356,33473,20,0,0,17,40,20
5482,145.120.188.51,117.134.194.3,49356,33474,20,0,0,17,40,20
5493,193.88.82.228,193.20.182.96,59465,53,20,0,0,17,84,64
5495,152.223.152.60,201.196.236.249,32860,53,20,0,0,17,74,54
5496,201.196.236.249,48.162.164.54,53,6367,20,0,0,17,197,177
5503,161.32.9.55,192.168.29.243,137,137,20,0,0,17,221,201
5507,201.196.236.249,152.223.152.60,53,32860,20,0,0,17,120,100
5522,46.148.100.242,193.188.224.94,53,25900,20,0,0,17,70,50
5528,46.181.17.31,192.114.234.19,53,65534,20,0,0,17,225,205
5530,160.184.3.251,193.20.182.96,41322,53,20,0,0,17,73,53
5534,215.233.21.65,193.20.182.105,53,53,20,0,0,17,81,61
5537,50.178.153.167,192.114.234.10,1028,53,20,0,0,17,82,62
5538,193.20.177.176,10.10.1.1,53,61605,20,0,0,17,218,198
5548,192.114.234.10,50.178.153.167,53,1028,20,0,0,17,217,197
5553,223.49.24.166,201.196.236.249,32769,53,20,0,0,17,68,48
5580,201.196.236.249,223.49.24.166,53,32769,20,0,0,17,168,148
5587,223.49.24.166,201.196.236.249,32769,53,20,0,0,17,68,48
5596,172.94.151.176,201.196.236.252,32775,53,20,0,0,17,84,64
5600,193.188.224.94,46.148.100.242,25900,53,20,0,0,17,70,50
5606,201.196.236.249,223.49.24.166,53,32769,20,0,0,17,168,148
5607,194.128.78.238,164.191.140.38,10001,137,20,0,0,17,78,58
5629,46.193.182.32,193.20.182.96,33338,53,20,0,0,17,82,62
5661,96.46.95.175,192.114.229.217,4676,1434,20,0,0,17,404,384
